TIME,STIMULUS,INSULIN_PER_100_ISLETS,GLUCAGON_PER_100_ISLETS,ISLET_NUMBER,DNA_CONTENT,INSULIN_CONTENT,GLUCAGON_CONTENT,I_AUC(aam),I_AUC(Glu3),I_AUC(G16.7),I_AUC(ibmx),I_AUC(kcl),I_SI(aam),I_SI(Glu3),I_SI(G16.7),I_SI(ibmx),I_SI(kcl),G_AUC(aam),G_AUC(Glu3),G_AUC(G16.7),G_AUC(ibmx),G_AUC(kcl),G_SI(aam),G_SI(Glu3),G_SI(G16.7),G_SI(ibmx),G_SI(kcl)
109,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),,121.6,,,,,,,,,,,,,,,,,,,,,,,,
110,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),,112.1,,,,,,,,,,,,,,,,,,,,,,,,
111,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),,93.1,,,,,,,,,,,,,,,,,,,,,,,,
112,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),,99.75,,,,,,,,,,,,,,,,,,,,,,,,
113,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),,83.6,,,,,,,,,,,,,,,,,,,,,,,,
114,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),,96.9,,,,,,,,,,,,,,,,,,,,,,,,
115,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),,114.95,,,,,,,,,,,,,,,,,,,,,,,,
116,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),,84.55,,,,,,,,,,,,,,,,,,,,,,,,
117,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),,97.85,,,,,,,,,,,,,,,,,,,,,,,,
118,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),,82.65,,,,,,,,,,,,,,,,,,,,,,,,
119,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),,82.65,,,,,,,,,,,,,,,,,,,,,,,,
120,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),,97.85,,,,,,,,,,,,,,,,,,,,,,,,
121,No stimuli,,100.7,,,,,,,,,,,,,,,,,,,,,,,,
122,No stimuli,,62.89,,,,,,,,,,,,,,,,,,,,,,,,
123,No stimuli,,60.42,,,,,,,,,,,,,,,,,,,,,,,,
124,No stimuli,,59.28,,,,,,,,,,,,,,,,,,,,,,,,
125,No stimuli,,58.33,,,,,,,,,,,,,,,,,,,,,,,,
126,No stimuli,,51.87,,,,,,,,,,,,,,,,,,,,,,,,
127,No stimuli,,44.27,,,,,,,,,,,,,,,,,,,,,,,,
128,No stimuli,,33.82,,,,,,,,,,,,,,,,,,,,,,,,
129,No stimuli,,28.69,,,,,,,,,,,,,,,,,,,,,,,,
130,No stimuli,,29.45,,,,,,,,,,,,,,,,,,,,,,,,
131,No stimuli,,33.44,,,,,,,,,,,,,,,,,,,,,,,,
132,No stimuli,,32.68,,,,,,,,,,,,,,,,,,,,,,,,
133,No stimuli,,30.02,,,,,,,,,,,,,,,,,,,,,,,,
134,No stimuli,,32.68,,,,,,,,,,,,,,,,,,,,,,,,
135,No stimuli,,32.11,,,,,,,,,,,,,,,,,,,,,,,,
136,No stimuli,,34.77,,,,,,,,,,,,,,,,,,,,,,,,
137,No stimuli,,30.59,,,,,,,,,,,,,,,,,,,,,,,,
138,No stimuli,,29.64,,,,,,,,,,,,,,,,,,,,,,,,
139,No stimuli,,32.11,,,,,,,,,,,,,,,,,,,,,,,,
140,No stimuli,,29.64,,,,,,,,,,,,,,,,,,,,,,,,
141,KCl (30 mM),,22.8,,,,,,,,,,,,,,,,,,,,,,,,
142,KCl (30 mM),,18.24,,,,,,,,,,,,,,,,,,,,,,,,
143,KCl (30 mM),,90.44,,,,,,,,,,,,,,,,,,,,,,,,
144,KCl (30 mM),,183.92,,,,,,,,,,,,,,,,,,,,,,,,
145,KCl (30 mM),,117.8,,,,,,,,,,,,,,,,,,,,,,,,
146,KCl (30 mM),,66.12,,,,,,,,,,,,,,,,,,,,,,,,
147,KCl (30 mM),,60.8,,,,,,,,,,,,,,,,,,,,,,,,
148,KCl (30 mM),,69.92,,,,,,,,,,,,,,,,,,,,,,,,
149,KCl (30 mM),,63.08,,,,,,,,,,,,,,,,,,,,,,,,
150,KCl (30 mM),,66.88,,,,,,,,,,,,,,,,,,,,,,,,
151,KCl (30 mM),,80.56,,,,,,,,,,,,,,,,,,,,,,,,
152,KCl (30 mM),,61.56,,,,,,,,,,,,,,,,,,,,,,,,
153,KCl (30 mM),,59.28,,,,,,,,,,,,,,,,,,,,,,,,
154,KCl (30 mM),,67.64,,,,,,,,,,,,,,,,,,,,,,,,
155,KCl (30 mM),,63.84,,,,,,,,,,,,,,,,,,,,,,,,
156,KCl (30 mM),,80.56,,,,,,,,,,,,,,,,,,,,,,,,
157,KCl (30 mM),,61.56,,,,,,,,,,,,,,,,,,,,,,,,
158,KCl (30 mM),,55.48,,,,,,,,,,,,,,,,,,,,,,,,
159,KCl (30 mM),,55.48,,,,,,,,,,,,,,,,,,,,,,,,
